,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
631,False,,[],1294633,en,Racine Grace,"Charli interviews homeless autistic trans LA filmmaker Khloë Gwen over a 22-hour day, discussing art, life, death, queer relationships, and trauma along the way.",3.989,,2024-06-11,Racine Grace,False,0.0,0
632,False,,[16],1285461,et,Eine murul,It takes 99 % work and 1 % talent to create a masterpiece.,3.354,,2024-06-08,Breakfast on the Grass,False,0.0,0
633,False,,[16],1282075,en,Nate & John,A barber and his client form an unlikely bond that develops over their lifetimes.,3.603,,2024-06-08,Nate & John,False,0.0,0
634,False,,[16],1285423,en,Maatitel,"A rural family of four faces challenges as the parents prepare for dinner after a joyful day. An argument unfolds in front of their children, escalating to unbearable vehemence.",3.602,,2024-06-08,Maatitel,False,0.0,0
635,False,,"[16, 18]",1235451,ja,数分間のエールを,"The story begins when high schooler who makes music videos meets a teacher who has given up on music. Amateur music video creator Asaya Kanata sees teacher and musician Yū Orie busking on the street, and decides to make a music video of her music.",3.269,/oQ6Pg9EtzKtREwKoZ5w6iEKtJ7.jpg,2024-06-14,A Few Moments of Cheers,False,0.0,0
636,False,,[],1291683,en,Gaslit by my Husband,"Based on a true story, the movie follows Morgan and Rodney Metzer who were childhood sweethearts and married by the time Morgan was just 21 years old. The couple loses their first child shortly after birth but are overjoyed when they have twins a year later. Tensions began to rise when Rodney loses his job and goes into debt. Rodney blames their fights on Morgan’s drinking – even if she’d only had one – and convinces Morgan that she pushed him down the stairs in a blackout rage. The couple finally separates, and Morgan’s life begins to turn around, until Rodney gets diagnosed with cancer. Not long after, a masked intruder breaks into Morgan’s home and assaults her. Rodney shows up only minutes after the intruder is gone; when authorities question him, Rodney’s story doesn’t seem to be adding up. Does Rodney really have cancer and is he the hero that he claims to be, or has he been gaslighting Morgan for decades?",4.497,,2024-06-09,Gaslit by my Husband,False,0.0,0
637,False,,[35],1130405,fr,La famille Hennedricks,,2.779,/co7mXO7mgBiRSAiPJ2Ye1lpbpSi.jpg,2024-06-26,La famille Hennedricks,False,0.0,0
638,False,,[99],1280375,en,Untitled Andrew Callaghan Film,Documentary Plot TBA,4.237,,2024-06-09,Untitled Andrew Callaghan Film,False,0.0,0
639,False,,[16],1288392,en,Not You, ,3.488,,2024-06-09,Not You,False,0.0,0
640,False,,[16],1263268,en,LUKi & the Lights,"Through the lens of LUKi's unwavering resilience, the story of his battle against ALS transforms into a testament to the human (and robotic) spirit's ability to find light even in the darkest of times. With every choice he makes, every smile he shares, and every second he cherishes, LUKi paints a vivid portrait of what it means to truly live, even as the sands of time slip through his grasp.",3.344,/5VZUSDlZYt8H9GgwEhQN32fOxRe.jpg,2024-06-08,LUKi & the Lights,False,0.0,0
641,False,,[18],1282055,en,Lice,"12-year-old Roshni forges a bond with the class outcast, Chakor, to keep her lice infestation a secret. The malicious lie looms large over Roshni as a friendship blossoms between them.",3.596,,2024-06-08,Lice,False,0.0,0
642,False,,[16],1244823,en,Evanescence, ,3.341,,2024-06-08,Evanescence,False,0.0,0
643,False,/tOpha6h2EtiEQY5t5WWZNBYzjPq.jpg,[18],1249224,pt,O Anel de Eva,,2.642,/d67HREkXoh7JUwMvvm5MmsTWU9Z.jpg,2024-06-13,O Anel de Eva,False,0.0,0
644,False,,[16],1288894,en,The Sound That Silence Makes, ,3.234,,2024-06-09,The Sound That Silence Makes,False,0.0,0
645,False,,[],1294444,es,Los siento,We embark on a journey in which the deepest feelings of a group of trans individuals will guide an intimate and emotional relationship between two trans people through their experiences.,3.345,/3NLfIST6f0RXXZSbaAlbCHUeLh2.jpg,2024-06-08,I Feel (For) You,False,0.0,0
646,False,,[18],1293798,en,Six Miles at Sea,"Summer, 1974. Two twelve-year-olds, Finn and Gary, scheme to sneak into a concert by unknown rocker Bruce Springsteen. The problem? They're on the mainland, the concert is on Long Beach Island.",3.344,,2024-06-08,Six Miles at Sea,False,0.0,0
647,False,,[16],1271934,fr,Vidalia,,3.73,/oERferuPF4xipv3D73LQqENwOXj.jpg,2024-06-09,Vidalia,False,0.0,0
648,False,,[27],1192205,en,Invited,"When a reluctant mother attends her daughter's Zoom elopement, she and the rest of the family in attendance quickly realize the groom is part of a Russian cult with deadly intentions.",1.972,/6BeohElyzRPtaec6xCPKiAMrcR3.jpg,2024-06-21,Invited,False,0.0,0
649,False,,[],1294431,en,002 Heresy,"A diary film composed of iPhone footage, internet videos, painted film and original music, documenting the extreme emotional contradictions of living in the American South as a trans woman in 2023.",3.594,/sCmYqPoXAs35381OpwA0FgJqTdn.jpg,2024-06-08,002 Heresy,False,0.0,0
650,False,,[10402],1294388,en,Every Other Kid,"A musical film addressing mental health and gun violence, Every Other Kid follows the journey of three high school students as they grapple with their mental and emotional struggles. Despite diverse backgrounds and paths, their lives intersect in a pivotal, heart-wrenching way.",3.343,,2024-06-08,Every Other Kid,False,0.0,0
651,False,,[99],1282196,en,The Solace Of Sisterhood,"""The Solace of Sisterhood"" is a journey alongside the Caramel Curves. Through the two co-founders heartfelt stories, we witness sisterhood and the lessons learned passed to the next generation.",3.591,,2024-06-08,The Solace Of Sisterhood,False,0.0,0
652,False,,[16],1282003,en,Earthshine,"In this animated short film the narrative unfolds as a stream of consciousness, as the protagonist bravely confronts insecurities around anxiety, self worth, success standards and love.",3.341,,2024-06-08,Earthshine,False,0.0,0
653,False,/5KnK2yggZBmrM9iQ214kmzTZleT.jpg,"[16, 18, 14]",1280401,ko,아가미,"A boy called Gon was on the verge of death, when suddenly gills started to grow and he could breathe again. Kang Ha and his grandpa rescue Gon and together they become an odd family. This film explores life's paradoxes, blessings and curses. It will encourage you to think about your own ""gills"" to help you get through your life.",3.946,/PyvaW7LPMbtO1Jf9rd8a0cOOTc.jpg,2024-06-10,Gill,False,0.0,0
654,False,/gBnPFrDbgPPsCIX8fOtBiYbw80J.jpg,[99],1157353,uk,Nice Ladies,"With the escalation of Russia's war on Ukraine, the seemingly unbreakable bond of a vibrant cheerleading team of 50+ year old women called ""Nice Ladies"" is challenged. They face impossible choices between motherland and grandmotherhood, between staying and leaving. Core team member Sveta flees with her family to the Netherlands, while captain Valia and coach Nadia stay behind in the repeatedly bombed city of Kharkiv. Torn apart, the ladies try to keep contact to hold on to their sanity amid terror, heartbreak, and the plague of Sveta's survivor's guilt. Will the team be able to reunite, save their sisterhood, and find a common language through the emerging scars of war?",3.385,/jfP1zV0fDymdl0gv9tdoeYbbnbc.jpg,2024-06-13,Nice Ladies,False,0.0,0
655,False,,[16],1280398,en,Our Crazy Love,"Nicholas is a psychoanalyst who has Alzheimer's disease. When he gets confused in one of his notes, he ends up creating a situation that will unite one of his patients (Daniel) with his daughter (Monica). The fact that they are both married is only the beginning of a series of confusions that will have a surprising outcome.",3.717,/4PXBRhWHfh4NzMxAI10U75WUcJS.jpg,2024-06-11,Our Crazy Love,False,0.0,0
656,False,/jFOCYdktA2gy4XnwZ5CuNatwb6j.jpg,"[18, 35]",1000888,fr,Les Pistolets en plastique,"During a trip to Denmark, a man is arrested and accused of murdering his wife and three children. Though maintaining his innocence, he remains jailed as police investigate.",2.763,/15WqRFsQW0ftV7WzzJJNNYPXdgI.jpg,2024-06-26,Plastic Guns,False,0.0,0
657,False,/tZJUsLS7fcYb0i2OKH55ur05eNE.jpg,"[99, 10402]",1075815,en,Joan Baez: I Am a Noise,"Since her debut at the age of 18, musician, civil rights campaigner and activist Joan Baez has been on stage for over 60 years. For the now 82-year-old, the personal has always been political, and her friendship with Martin Luther King and her pacifism have shaped her commitment. In this biography that opens with her farewell tour, Baez takes stock in an unsparing fashion and confronts sometimes painful memories.",3.035,/9falaEXKXkanzldpAwTSEiOSbhy.jpg,2023-10-06,Joan Baez: I Am a Noise,False,6.6,8
658,False,,[16],1287834,cs,In Our Hands, ,3.47,,2024-06-09,In Our Hands,False,0.0,0
659,False,/wyUCUf1NRWZTZLQe5FZweuP1ui5.jpg,"[35, 10402]",1248951,ru,Тур с Иванушками,"Three friends, who were fans of Ivanushki International in their youth, meet and decide that they have never done a single crazy thing in their entire lives. They decide to fulfill their old dream and go on a fan tour for ""Ivanushki"" in the south of Russia, hoping to escape from their problems for a while. But the 15-year-old daughter of one of them ends up traveling with them.",2.262,/fXFTPp9pH2fNJ8qpa3B0X4SnqvK.jpg,2024-06-20,Tour with Ivanushki,False,0.0,0
660,False,/8MhBN9m2hEs56125OyWl4KZsMXv.jpg,"[99, 10402]",1282247,es,Concierto para otras manos,"David dreams of being a pianist like his father, José Luis, who believes it impossible due to his son's physical characteristics: short arms, hands with four fingers and limited hearing. Thanks to his tenacity, David shows him that he can play in his own way and together they begin a musical path that culminates with a new challenge for David: premiering the difficult concerto for piano and orchestra that his father composed for him.",3.276,/l0SdphzyDoD50kVvseOgL4Yz7J.jpg,2024-06-12,Concerto For Other Hands,False,0.0,0
661,False,/nAFu4JjX0cr1T6HtfWeEUUBdjqY.jpg,"[80, 53]",1140191,tr,Saýara,"When her sister is murdered by a group of politically connected rich kids, Sayara, a quiet gym cleaner from Turkmenistan, begins to follow in her father's footsteps, seeking a path of revenge.",4.266,/vYaYxlqiMhtY0ydAt1uktFCRRYT.jpg,2024-06-21,Saýara,False,0.0,0
662,False,,"[18, 14]",1261856,en,The World Drops Dead,"Claire struggles to cope as the shock of her father's suicide ripples through her small Quaker community. Beset by visions and desperate to reunite with the only person who understood her, Claire reaches out to her father across the boundary of death.",2.287,/12O8J4LAG9mp8QxSM52D9wS7jXq.jpg,2024-06-25,The World Drops Dead,False,0.0,0
663,False,/uNlEY2KxMszrpycmbmlDtiQS5qI.jpg,[99],1077683,fr,"Orlando, ma biographie politique","Woolf’s Orlando follows the centuries-spanning life of a young nobleman who awakens to find that they a woman. Almost a century after its publication, Paul B. Preciado claims that fiction has become reality and Orlando’s story lies at the root of all contemporary trans and non-binary life.",4.246,/r1yRb66jNpZKX8XZovP0xvj3VAo.jpg,2023-09-14,"Orlando, My Political Biography",False,6.5,10
664,False,/ajIRLYKKhrzPi0Q7TkFM2Q2p6x1.jpg,[10402],1262201,fr,Michel Sardou : Je me souviens d'un adieu - Le concert au cinéma,,2.004,/agCKdlcwqd2F3Yau7wl0QTWaJrs.jpg,2024-06-20,Michel Sardou : Je me souviens d'un adieu - Le concert au cinéma,False,0.0,0
665,False,,[35],1289477,tr,Veda Partisi,,3.488,/7bUz9TnHQpoH3ZhEIvU9jUMd8u9.jpg,2024-06-14,Veda Partisi,False,0.0,0
666,False,/jjoqboOmygcXW9LJQshKWErG1s1.jpg,"[16, 18, 10402]",947595,ca,Rock Bottom,"Inspired by the music and life of Robert Wyatt, ​“Rock Bottom” is a self-destructive love story between Bob and Alif, a young couple of artists immersed in the creative whirlwind of the early 70s hippie culture. Drugs will turn a passionate summer into a nightmare in a journey through the themes of Wyatt’s music: the euphoria and anguish of artistic creation, the unconscious fascination with drugs, the disenchantment with routine and physical and mental degradation.",4.204,/2VD1dPBTHluMO1UD3ELMT4rgmr1.jpg,2024-06-10,Rock Bottom,False,0.0,0
667,False,/v7W7mU2FcDAhSH9jxO7P35G0Jx9.jpg,[18],1259400,en,14,"Mick is rejected by the girl of his dreams, and from there on, he solely exists by himself. The first short film of a planned series.",2.356,/ejSlX13ikzDNGzB5dLwGKgecnZF.jpg,2024-06-23,14,False,0.0,0
668,False,,[],1232052,en,Like You,"An aching and sensual coming-of-age story set in Salida, Colorado: a small town on the Arkansas River shielded by 14,000 ft mountains. One night, Smith sneaks out of his house to meet a sophisticated older man named Mateo, and the two begin a summer affair that dreamily flows out of sequence like a murky watercolor memory. As Mateo's truck traces the map of Salida, Smith recalls their first hug and anticipates their goodbye, the sentimental impermanence of love multiplied by a new outlook on the town he calls home.",1.792,/e2usEyYrABhVEDqpg0V8jprRrNM.jpg,2024-06-26,Like You,False,0.0,0
669,False,,[],1189826,ml,Little Hearts,,1.944,/58Ib9F5MH7ES8urjp6OSAcBV2nb.jpg,,Little Hearts,False,0.0,0
670,False,/y5GvE3AFfvHSkBFQMxsU31KvFZl.jpg,"[35, 53]",1269631,es,El Consorcio,"In a building where silence and order usually prevail, Estela tries to sleep, unable to doze off due to the passionate nights of her young neighbors. Tired of their disrespect, she calls for a consortium meeting to decide the couple's new fate.",3.512,/rP7Wt75aCoaFUmCu7L6cmFsyJAw.jpg,2024-05-17,The Consortium,False,0.0,0
671,False,/4AdK5llfpXA84458S6st0lP1vY6.jpg,"[99, 36]",1292795,it,Il giovanne Berlusconi,,2.696,,2024-06-11,Il giovanne Berlusconi,False,0.0,0
672,False,/pockhPln4FIa4Y2QtBPra4guWQT.jpg,"[18, 10751]",1279294,ja,ディア・ファミリー,"Nobumasa Tsuboi (Yo Oizumi) runs a small factory in a small town. He has a daughter Yoshimi Tsuboi (Riko Fukumoto) who suffers from a congenital heart disease. A doctor tells Nobumasa Tsuboi that his daughter will only live for about 10 more years. Nobumasa Tsuboi is devastated that his daughter won't live past the ago of 20. Nobumasa Tsuboi and his wife Yoko Tsuboi (Miho Kanno) cannot accept the diagnosis. Even though he has no medical knowledge or experience, Nobumasa Tsuboi begins to study about artificial hearts.",3.23,/8pzsdTr92HMyR79jHHmFZauhadr.jpg,2024-06-14,Dear Family,False,0.0,0
673,False,/qQEz9AYa5eksjxLHCAzMhT4AV9P.jpg,[99],1255404,pt,Lagoa do Nado - A festa de um parque,,2.619,/drApFb05R4ZXU06SwSGNI6H2ovS.jpg,2024-06-15,Lagoa do Nado - A festa de um parque,False,0.0,0
674,False,,[99],1287713,en,We All Play,"""WE ALL PLAY"" addresses the reality of the LGBTQIA+ community in sport. In a trip around the world, we will meet outstanding world elite athletes, who will talk, many of them for the first time, about their personal and professional experiences in first person.",3.262,,2024-06-12,We All Play,False,0.0,0
675,False,/ja3H2A1j4qig0zLJ18PFt9TWugw.jpg,[99],1250501,id,All Access: To Rossa 25 Shining Years,"A new documentary of the one and only Indonesian's pop queen, Rossa, on her journey in music, career, and love.",1.809,/2smC9Gq3svPznB8Uq5elb0QsCcn.jpg,2024-06-24,All Access: To Rossa 25 Shining Years,False,0.0,0
676,False,,[16],1282837,en,Hurikán,"Hurikán rushes out to save his favourite beer stand from closure by fetching a new keg to impress the bartender he has a crush on. In a wild Prague district, he faces robbers, cops, and his own thirst. Despite getting the keg, he succumbs to temptation.",2.947,/e1WELvJberKV2CxFvxeJ635jod7.jpg,2024-06-09,Hurikán,False,0.0,0
677,False,/gOu8JIBfz6jFEMtH2qeU0Oc22x9.jpg,"[28, 12, 35, 16]",1276680,en,Beyond The Dottie-Verse,The finale to the Dottie-Verse trilogy!,3.195,/dXV2CMVwUn9cP5ASWzzsovJOpr6.jpg,2024-06-09,Beyond The Dottie-Verse,False,0.0,0
678,False,/oqiST2h7ZMouTu3p7BvM8TsbsJC.jpg,[18],1295684,en,Nowhere Near,"An experimental, non-narrative film exploring intimacy and the tension in a relationship between two people as they balance being physically removed and seeking contact, and how this intensifies the emotions they share.  The film is exhibited through the lens of four different emotions: love, fear, joy and sadness. These are presented at face value without much explanation. The main focus is on their outward physical expression, both independently, and about one another, without the film having a clear temporal structure, rather presenting this relationship in a single instant and all at once.",3.191,/zfZLxyMsM4smyVXme6mw45KMeN3.jpg,2024-06-11,Nowhere Near,False,0.0,0
679,False,,[16],1285518,en,Last Night,"A man's desire for a beautiful stranger leads him down a dark and dangerous path, where he discovers a terrifying secret lurking beneath the surface as he searches for the woman who stole his heart.",2.944,/awnjnUfXxnzQ3N8uiFNaW8AEoXj.jpg,2024-06-09,Last Night,False,0.0,0
680,False,,[16],1285518,en,Last Night,"A man's desire for a beautiful stranger leads him down a dark and dangerous path, where he discovers a terrifying secret lurking beneath the surface as he searches for the woman who stole his heart.",2.944,/awnjnUfXxnzQ3N8uiFNaW8AEoXj.jpg,2024-06-09,Last Night,False,0.0,0
681,False,,[18],1282040,en,The HongFu Hotel,A son reunites with his father on the eve of their family hotel's demolition and is asked to bid farewell to the lingering spirits of the hotel's past guests.,2.942,,2024-06-09,The HongFu Hotel,False,0.0,0
682,False,,[16],1286116,en,Fish,"When we fall in love, we have no choice but to embrace our emotions, even if only through the absurd and surreal logic of our dreams.",3.193,,2024-06-09,Fish,False,0.0,0
683,False,,[16],1285451,en,The Monster,"In a cabin at a campsite deep in the forest, three girl scout children sit together and talk about scary stories, and encounter a small strange monster that comes into the cabin.",2.942,,2024-06-09,The Monster,False,0.0,0
684,False,,[],1241393,es,La Laguna del Soldado,"Retracing Simón Bolívar's liberation campaign across Colombia, searching for The Liberator's ghost in the high altitude marshlands.",3.187,/jXDYhHf81Jde76iPHSSavbnxnKL.jpg,2024-06-09,The Soldier's Lagoon,False,0.0,0
685,False,/gCB9eCcwEPt6ZHg4T1XlAY4Mjee.jpg,"[35, 18]",1213871,ar,ما فوق الضريح,"Sofiane, the son of a former Algerian diplomat, has travelled a lot. Having moved to Lyon for his studies, he is the victim of an administrative decision and lives under constant threat of deportation. In the hope of regularising his situation, he agrees to work for a Muslim funeral parlour. Between parties, encounters and his job, Sofiane finds himself on a journey of initiation that will lead him to build his own identity and gradually move towards adulthood.",3.041,/3Z0E2NCur6IBZfXqIe1Erx1DGPk.jpg,2024-06-19,Six Feet Over,False,0.0,0
686,False,/xcL6j6CkAekkkf1eez5MRqT2wAY.jpg,[18],872508,sv,Paradiset brinner,"In a working-class area of Sweden, sisters Laura (16), Mira (12) and Steffi (7), get by on their own, left to their own devices by an absent mother. With summer on the way and no parents around, life is wild and carefree, vivacious and anarchic. But when social services call a meeting, Laura has to find someone to impersonate their mom, or the girls will be taken into foster care and separated. Laura keeps the threat a secret, so as not to worry her younger sisters. But as the moment of truth draws closer, new tensions arise, forcing the three sisters to negotiate the fine line between the euphoria of total freedom and the harsh realities of growing up.",4.039,/5T4iGsBgD4qIzjlBK9EwqwiITeO.jpg,2023-10-27,Paradise Is Burning,False,6.5,2
687,False,,[16],1287818,en,Goodbye My World, ,3.189,,2024-06-09,Goodbye My World,False,0.0,0
688,False,,[16],1288888,en,Sunny Beach, ,3.189,,2024-06-09,Sunny Beach,False,0.0,0
689,False,,[16],1287832,en,Humanity, ,3.189,,2024-06-09,Humanity,False,0.0,0
690,False,,[16],1286505,en,The Imaginary Friend,"A young child with a vivid imagination struggles to make sense of the world around him, he needs you – his imaginary friend – to help him navigate his feelings.",3.438,/3MquZIK4NaagTVcxfB6HT9tbhNo.jpg,2024-06-09,The Imaginary Friend,False,0.0,0
691,False,,[16],1292783,fr,Short Cuts : Mortelle Randonnée,,3.189,,2024-06-09,Short Cuts : Mortelle Randonnée,False,0.0,0
692,False,,[16],1285440,en,Tabac froid,"Can we say that we were sexually assaulted by our brother to our own mother? The obvious answer should be yes. However, few come out of the silence. The question we ask ourselves is ""Why are't we talking about it?""",3.187,,2024-06-09,Stale Smoke,False,0.0,0
693,False,/q43YajWaKEJMbRYzxyuRzMdaP3D.jpg,"[16, 10751]",947512,cs,"La Vie, en gros","It is the beginning of the school year. At 13 years old, Ben discovers the effects of puberty on his classmates who have changed a lot. Especially Claire, who is now really pretty. Ben would like her to notice him, but he is hung up by his weight and even the school nurse worries about him. Despite his passion for cooking, Ben decides to go on a long and difficult diet. To face the bullying from Max and his gang, Ben can count on the support of his crazy family and his friends Claire, Eric and Sonia. Together, they start a band for the Christmas show, at the end of a year that will have made them all grow up, gain confidence in themselves, in life and in love.",3.403,/3b3RHtWP63vUYSLkcqt81bZkJmt.jpg,2024-06-10,Living Large,False,0.0,0
694,False,,[16],1286128,sl,StopTrik 2023,"And if they also come for animators, will we speak up?",3.437,/2de0GnGVoSdXF1twVgQOcRU8rq9.jpg,2024-06-09,StopTrik 2023,False,0.0,0
695,False,,[18],1282200,en,Veo Veo A Family,A Latina nanny and a Manhattan mother challenge the definition of family with a profound bond; one that is tested by a reminder of the nanny's past family tragedy.,4.01,,2024-06-09,Veo Veo A Family,False,0.0,0
696,False,/Aa2gAggI5iPRA3IvItWbqZwilaf.jpg,"[28, 9648, 27, 10749]",1276255,ja,劇場版 君と世界が終わる日に FINAL,"Utopia was a tower of hope, but it was a tower of despair created by human desires. In Utopia, they were researching the only way to save this world: a vaccine against the monster called Golem. One girl with special antibodies was used as research material. Her name is Mirai, the daughter of Hibiki Mamiya. Hibiki decides to rescue Mirai together with five men who have gathered in Utopia.  The men are trying to rescue their loved ones, to save their family and friends, and to steal food and money to survive. Although each of them has their own non-negotiables and some rebellion, they gradually come to resonate with Hibiki's beliefs and decide to fight together.",3.335,/ezpSWTIBkFH2U4YoBAAx8S0wlDq.jpg,2024-01-26,Love You as the World Ends: The Movie,False,0.0,0
697,False,,[16],1271042,en,Data Flesh,"DATA FLESH is an algorithmic incantation that revives images, an essay that invokes internet archives, slaves of humanity and infinite scroll. Using generative techniques they create a future that only they can imagine.",3.184,/wSDsf13xgXP63Ivz37b39nvAO9K.jpg,2024-06-09,Data Flesh,False,0.0,0
698,False,/2ECfNpG87ArmhoLP7GP3yEsLc79.jpg,[99],1074761,ff,Or de vie,"In Burkina Faso, young men look under the earth for gold – and a better future. As a result, 16-year-old Rasmané barely seems like a teenager any more. This mainly observational film follows him into the 100-metre abyss of small-scale mining.",3.994,/jlTdPzTgRFIWLFGog53RkoH444o.jpg,2024-06-05,A Golden Life,False,0.0,0
699,False,,"[18, 36, 37]",1279048,es,La arriera,"1930, in the highlands of Jalisco. Emilia, a teenager, silently lives her sexual awakening with her adopted brothers, Caro and Martín. In search of her freedom, she flees into the bush where she poses as a young muleteer to survive among the living and the dying, among guards and deserters, unaware that Martín is stalking her. Emilia's path will lead her back to the ranch to defy her destiny and escape with Caro.",3.965,/g5EM7iZoi5FbEIq34vXck3baL95.jpg,2024-06-14,The Muleteer,False,0.0,0
700,False,,[16],1282832,es,When It Comes (It Will Have Your Eyes),"A small community enters a state of collapse due to an environmental crisis and is adapting as best it can to the new reality. The privileged residents live a hedonistic life based on carpe diem, while the others struggle to survive with no alternative.",3.183,/67YQcHIgSZaLWMlooAFNkGDFYwT.jpg,2024-06-09,When It Comes (It Will Have Your Eyes),False,0.0,0
701,False,,[16],1288396,en,See You Champion!, ,3.182,,2024-06-09,See You Champion!,False,0.0,0
702,False,,[18],1283490,pl,Czy króliki mają duszę?,"A story about the meeting of three men: Father, Son and Uncle. A story about returning to the roots and the inseparable bond between the Son and the Mother. The Son's visit calls into question the existence of one and only one personality model. The alcohol-enhanced conflict fuels subsequent loops and repetitions, pushing the characters towards the inevitable end.",3.901,,2024-06-10,Czy króliki mają duszę?,False,0.0,0
703,False,,[16],1286138,en,Verified: Xika vs the Disinformation,"In an era plagued by disinformation, a new superhero emerges to combat the global spread of ""inFAKEtados"". Meet Xika, an ordinary person with an extraordinary conviction.",2.932,,2024-06-09,Verified: Xika vs the Disinformation,False,0.0,0
704,False,,[16],1285533,en,Basha,Two brothers are on a fun adventure in the outdoors when it takes a sombre twist after a haunting dream exposes the consequences. Their quest navigates environmental consciousness and the pursuit of redemption.,2.932,,2024-06-09,Basha,False,0.0,0
705,False,,[16],1285509,ar,Hanina,A young Nubian girl embarks on a journey back in time to reconnect with her drowned homeland.,2.932,/qg45oSgIcDqZBQqutaLMOFKVVK5.jpg,2024-06-09,Homesick,False,0.0,0
706,False,,"[99, 16]",1282190,en,Sea Lion Cow,"On a late night G Train, things are not what they seem, nor are they otherwise.",3.181,,2024-06-09,Sea Lion Cow,False,0.0,0
707,False,,[16],1286135,en,Valsa la vista !,"At a dinner party, an unexpected waltz unfolds, breaking free from the silent constraints of wage inequality and addressing unspoken issues.",3.431,,2024-06-09,Valsa la vista !,False,0.0,0
708,False,,[16],1286132,en,"The Lords of Water ""Launch Film""","This fierce collaboration with ilovedust saw us merging cel animation and motion graphics, acting as a warning to humanity to stop drinking from plastic bottles or face the wrath of the Lords of Water.",3.181,,2024-06-09,"The Lords of Water ""Launch Film""",False,0.0,0
709,False,,[16],1286115,en,I Had Nothing,"To protect the woman she loves, V is forced to flee her homeland, Congo. She embarks on the dangerous journey to the USA, only to be cruelly stripped of the few belongings that she carries.",2.931,,2024-06-09,I Had Nothing,False,0.0,0
710,False,,[16],1286112,en,Rapper's Delight,"This tribute charts its evolution from the streets of New York to worldwide fame, following the Sugarhill Gang and the rise of hip-hop culture.",3.181,,2024-06-09,Rapper's Delight,False,0.0,0
711,False,,[16],1286054,en,More of the Good Stuff,"Watch Eel and friends brighten this fun world, interact under the sea with their funny gadgets. This technology is only made possible with Belong, a broadband internet and sim plan database company.",2.931,,2024-06-09,More of the Good Stuff,False,0.0,0
712,False,,[16],1285419,en,Humantis,"Humantises are masters of deception, but can they hide from change. When one Humantis unexpectedly goes through a physical transformation, it struggles to adapt and grow into its new self.",2.931,,2024-06-09,Humantis,False,0.0,0
713,False,,[18],1282203,en,The White Rabbit,"Rachel and Travis move to New Jersey for peace but end up beside a mobster. After a murder, Rachel takes drastic steps to safeguard her family.",3.181,,2024-06-09,The White Rabbit,False,0.0,0
714,False,/aOIuUxRkMPloL6UPfTKGBZPK2Ad.jpg,[99],1275262,de,"Niemals allein, immer zusammen",,2.341,/aK9ZY5Cz02uMfzxTa6xTgwnwfz8.jpg,2024-06-13,"Niemals allein, immer zusammen",False,0.0,0
715,False,/qK3638NlXolPhrb3E8ywcijtJ87.jpg,[35],1004292,pt,Avassaladoras 2.0,"Bebel, a teenager in love with influencer and activist J-Crush. Living in Hollywood, she exchanges messages with the influencer while posing as a rising actress, but her charade risks being discovered when her mother Laura decides that they will go on vacation in Brazil, which could affect plans with the love of your life.",3.834,/dN9kuIByXcGp3ZjZdr4pWFlgVz2.jpg,2024-06-13,Overwhelming Women 2.0,False,0.0,0
716,False,/ao35qnhdjWoxqXqOSuXy7SC4QJt.jpg,"[28, 10749]",1268128,ja,特捜戦隊デカレンジャーｗｉｔｈトンボオージャー,"Yanma Gast/Tombo Ohger has wandered into the world of Tokusou Sentai Dekaranger?! As soon as he saw Marika ""Jasmine"" Hiwatari/Deka Yellow, and met her for the first time, he said, ""This is my first love. I'll do anything to protect you!"" Unlike the previous Yanma Gast, there's something strange about him... what is the truth behind it?",3.947,/3RqesvLOkp9MwCOgOgu4ctB6fd1.jpg,2024-06-16,Tokusou Sentai Dekaranger with Tombo Ohger,False,0.0,0
717,False,,"[18, 10749]",1241905,zh,云边有个小卖部,"An ordinary young man named Liu Thirteen lost himself in the city and was taken back to his hometown by his grandmother, a small town by the clouds. Childhood friends Cheng Shuang and his grandmother accompanied him, and Liu Shisan spent a peaceful time. He followed the traces left by his ancestors, listened carefully to the breathing of the small town, reached out to the small shop where he could touch the clouds, and gradually emerged from his past confusion between the mountains and the sea, under the osmanthus tree in the yard. Some people are unforgettable and forget after a few years. Some people, regardless of life or death, are always by your side",3.905,/cR7OoDtrQM3J1dy9eoNExlyLdBR.jpg,2024-06-22,Moments We Shared,False,0.0,0
718,False,/pzaxlyPpjYlBYXVLbfJ64c723bn.jpg,[],1296970,pt,Nova Aurora,,3.842,/hRTC9UJd3HYcAQ7s6MK8cLfj5gA.jpg,2024-06-07,Nova Aurora,False,0.0,0
719,False,,[18],1296870,en,The Cost of Wind,"There's a familiar challenge of finding the balance between what makes a person happy and what has to happen to ensure that happiness. Even if it's temporary, that longing for that thing that keeps one going, feels like the only way to keep on living.",3.782,/74mwI3GfFEElj7nGrIuITqlORdJ.jpg,2024-06-08,The Cost of Wind,False,0.0,0
720,False,,[18],1296870,en,The Cost of Wind,"There's a familiar challenge of finding the balance between what makes a person happy and what has to happen to ensure that happiness. Even if it's temporary, that longing for that thing that keeps one going, feels like the only way to keep on living.",3.782,/74mwI3GfFEElj7nGrIuITqlORdJ.jpg,2024-06-08,The Cost of Wind,False,0.0,0
